epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
8,0.06819716344277064,0.27701070499420166,"tensor([[7.2510e-02, 1.7651e-01, 2.5916e-04,  ..., 9.8584e-01, 3.6359e-06,
         8.0948e-03],
        [7.2098e-04, 9.7168e-01, 1.9045e-03,  ..., 1.7414e-03, 1.9550e-05,
         3.0591e-01],
        [5.6122e-02, 5.6122e-02, 3.5143e-04,  ..., 3.3975e-06, 3.5167e-06,
         8.8135e-01],
        ...,
        [3.1590e-06, 1.0000e+00, 8.5144e-03,  ..., 7.3096e-01, 5.4836e-06,
         3.5801e-03],
        [5.8365e-04, 1.0000e+00, 3.4561e-03,  ..., 5.4836e-06, 1.8668e-04,
         1.8335e-01],
        [6.5723e-01, 1.1298e-01, 3.8090e-03,  ..., 7.5245e-04, 1.9562e-04,
         2.4072e-01]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
9,0.047794862339893975,0.30139799070358275,"tensor([[1.8585e-02, 1.2378e-01, 2.4533e-04,  ..., 9.9902e-01, 1.3709e-06,
         1.8239e-04],
        [1.6475e-04, 9.9805e-01, 1.4267e-03,  ..., 3.6354e-03, 9.9540e-06,
         5.3215e-03],
        [6.4087e-02, 8.8196e-02, 8.4257e-04,  ..., 1.1921e-07, 5.5432e-06,
         7.5098e-01],
        ...,
        [1.3113e-06, 1.0000e+00, 1.9455e-02,  ..., 7.9248e-01, 6.7353e-06,
         1.7414e-03],
        [3.0935e-05, 1.0000e+00, 2.3975e-03,  ..., 6.0797e-06, 4.9889e-05,
         6.8779e-03],
        [3.1079e-01, 5.1660e-01, 2.1210e-02,  ..., 1.0389e-04, 2.2650e-05,
         2.0056e-01]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
10,0.04072548200686773,0.2960834882259369,"tensor([[1.4557e-02, 3.6987e-01, 1.1063e-04,  ..., 1.0000e+00, 1.5497e-06,
         2.0027e-04],
        [3.0303e-04, 9.9414e-01, 1.9717e-04,  ..., 6.3896e-03, 4.9472e-06,
         1.8509e-02],
        [1.2054e-02, 4.4580e-01, 2.5725e-04,  ..., 9.6560e-06, 5.0664e-05,
         9.4824e-01],
        ...,
        [4.7684e-07, 1.0000e+00, 7.1754e-03,  ..., 5.9619e-01, 5.7220e-06,
         8.6746e-03],
        [8.7619e-06, 1.0000e+00, 1.0242e-03,  ..., 3.2187e-06, 4.4346e-05,
         4.1138e-02],
        [7.2070e-01, 9.4177e-02, 8.3590e-04,  ..., 2.6941e-04, 1.6570e-05,
         3.8910e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
11,0.028246542438864708,0.3064014663696289,"tensor([[1.0242e-03, 9.3750e-01, 5.2547e-04,  ..., 9.9902e-01, 6.2585e-06,
         7.3195e-04],
        [2.7418e-06, 1.0000e+00, 3.2101e-03,  ..., 3.1242e-03, 2.4140e-05,
         4.0619e-02],
        [1.6613e-03, 5.0391e-01, 4.1080e-04,  ..., 2.1458e-06, 4.0531e-06,
         9.8145e-01],
        ...,
        [4.7684e-07, 1.0000e+00, 1.2627e-02,  ..., 8.6377e-01, 1.5557e-05,
         3.3894e-03],
        [3.6478e-05, 1.0000e+00, 2.0905e-03,  ..., 7.1526e-07, 6.1572e-05,
         4.6631e-02],
        [1.3025e-01, 3.2251e-01, 1.2726e-02,  ..., 1.7679e-04, 9.5367e-05,
         3.4595e-01]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
12,0.030421214178204536,0.322649688243866,"tensor([[7.4043e-03, 1.7542e-01, 7.3671e-05,  ..., 9.9658e-01, 1.4901e-06,
         4.8697e-05],
        [7.5996e-05, 9.9219e-01, 1.9717e-04,  ..., 1.7681e-03, 9.5367e-06,
         6.0638e-02],
        [1.2527e-02, 4.4580e-01, 5.8842e-04,  ..., 1.7881e-07, 2.2471e-05,
         7.9346e-01],
        ...,
        [1.1921e-07, 1.0000e+00, 3.7498e-03,  ..., 1.3794e-01, 6.5565e-06,
         5.3596e-04],
        [2.7955e-05, 1.0000e+00, 3.4595e-04,  ..., 1.1921e-06, 1.4067e-05,
         5.6000e-03],
        [3.4607e-02, 9.3945e-01, 4.5738e-03,  ..., 2.4498e-05, 1.4484e-05,
         4.8492e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
